a,p,q,f,l,T,m,M,
6101728,0.00014999,5,7625372,7625372,8:30:38 PM,FALSE,TRUE,50.31
6101729,0.00014999,57,7625373,7625373,8:30:38 PM,FALSE,TRUE,50.31
6101730,0.00014611,107,7625374,7625374,8:30:38 PM,TRUE,TRUE,46.42
6101731,0.00014288,127,7625375,7625375,8:30:38 PM,TRUE,TRUE,43.18
6101732,0.00014046,497,7625376,7625385,8:30:38 PM,TRUE,TRUE,40.76
6101733,0.00014,1914,7625386,7625403,8:30:38 PM,TRUE,TRUE,40.29
6101734,0.00013937,35,7625404,7625412,8:30:38 PM,TRUE,TRUE,39.66
6101735,0.00013921,98,7625413,7625413,8:30:38 PM,TRUE,TRUE,39.50
6101736,0.00013894,1004,7625414,7625420,8:30:38 PM,TRUE,TRUE,39.23
6101737,0.00014999,10,7625421,7625421,8:30:38 PM,FALSE,TRUE,50.31
6101738,0.00013894,31,7625422,7625423,8:30:38 PM,TRUE,TRUE,39.23
6101739,0.00014999,2,7625424,7625424,8:30:38 PM,FALSE,TRUE,50.31
6101740,0.00014612,400,7625425,7625425,8:30:38 PM,TRUE,TRUE,46.43
6101741,0.00014002,92,7625426,7625426,8:30:38 PM,TRUE,TRUE,40.31
6101742,0.00013894,401,7625427,7625429,8:30:38 PM,TRUE,TRUE,39.23
6101743,0.00013874,14,7625430,7625430,8:30:38 PM,TRUE,TRUE,39.03
6101744,0.00013867,14,7625431,7625432,8:30:38 PM,TRUE,TRUE,38.96
6101745,0.00013845,19,7625433,7625433,8:30:38 PM,TRUE,TRUE,38.74
6101746,0.00014999,6,7625434,7625434,8:30:38 PM,FALSE,TRUE,50.31
6101747,0.00014999,165,7625435,7625435,8:30:38 PM,FALSE,TRUE,50.31
6101748,0.00015,353,7625436,7625436,8:30:38 PM,FALSE,TRUE,50.32
6101749,0.00015,1,7625437,7625437,8:30:38 PM,FALSE,TRUE,50.32
6101750,0.00015,1,7625438,7625438,8:30:38 PM,FALSE,TRUE,50.32
6101751,0.00014002,19,7625439,7625439,8:30:38 PM,TRUE,TRUE,40.31
6101752,0.00015,282,7625440,7625440,8:30:38 PM,FALSE,TRUE,50.32
6101753,0.00015,143,7625441,7625441,8:30:38 PM,FALSE,TRUE,50.32
6101754,0.00015,1,7625442,7625442,8:30:38 PM,FALSE,TRUE,50.32
6101755,0.00015,40,7625443,7625443,8:30:38 PM,FALSE,TRUE,50.32
6101756,0.00015,22,7625444,7625444,8:30:38 PM,FALSE,TRUE,50.32
6101757,0.00015,3,7625445,7625445,8:30:38 PM,FALSE,TRUE,50.32
6101758,0.00014999,99,7625446,7625446,8:30:38 PM,FALSE,TRUE,50.31
6101759,0.00014999,6,7625447,7625447,8:30:38 PM,FALSE,TRUE,50.31
6101760,0.00014999,11,7625448,7625448,8:30:38 PM,FALSE,TRUE,50.31
6101761,0.00014003,161,7625449,7625449,8:30:38 PM,TRUE,TRUE,40.32
6101762,0.00014999,6,7625450,7625450,8:30:38 PM,FALSE,TRUE,50.31
6101763,0.00014999,8,7625451,7625451,8:30:38 PM,FALSE,TRUE,50.31
6101764,0.00014999,18,7625452,7625452,8:30:38 PM,FALSE,TRUE,50.31
6101765,0.00014999,12,7625453,7625453,8:30:38 PM,FALSE,TRUE,50.31
6101766,0.00014999,8,7625454,7625454,8:30:38 PM,FALSE,TRUE,50.31
6101767,0.00014999,2,7625455,7625455,8:30:38 PM,FALSE,TRUE,50.31
6101768,0.00014999,2,7625456,7625456,8:30:38 PM,FALSE,TRUE,50.31
6101769,0.00014999,1,7625457,7625457,8:30:38 PM,FALSE,TRUE,50.31
6101770,0.00014999,227,7625458,7625458,8:30:38 PM,FALSE,TRUE,50.31
6101771,0.00015,25,7625459,7625459,8:30:38 PM,FALSE,TRUE,50.32
6101772,0.00015,27,7625460,7625460,8:30:38 PM,FALSE,TRUE,50.32
6101773,0.00015,1,7625461,7625461,8:30:38 PM,FALSE,TRUE,50.32
6101774,0.0001425,1,7625462,7625462,8:30:38 PM,TRUE,TRUE,42.80
6101775,0.00015,5,7625463,7625463,8:30:38 PM,FALSE,TRUE,50.32
6101776,0.0001425,4,7625464,7625464,8:30:38 PM,TRUE,TRUE,42.80
6101777,0.00014002,17,7625465,7625465,8:30:38 PM,TRUE,TRUE,40.31
6101778,0.0001425,120,7625466,7625471,8:30:38 PM,FALSE,TRUE,42.80
6101779,0.00014002,10,7625472,7625472,8:30:38 PM,TRUE,TRUE,40.31
6101780,0.00013845,9,7625473,7625473,8:30:38 PM,TRUE,TRUE,38.74
6101781,0.00013843,13,7625474,7625474,8:30:38 PM,TRUE,TRUE,38.72
6101782,0.00013837,61,7625475,7625475,8:30:38 PM,TRUE,TRUE,38.66
6101783,0.00013832,31,7625476,7625476,8:30:38 PM,TRUE,TRUE,38.61
6101784,0.00013832,26,7625477,7625477,8:30:38 PM,TRUE,TRUE,38.61
6101785,0.0001425,95,7625478,7625482,8:30:38 PM,FALSE,TRUE,42.80
6101786,0.00015,1,7625483,7625483,8:30:38 PM,FALSE,TRUE,50.32
6101787,0.00015,4,7625484,7625484,8:30:38 PM,FALSE,TRUE,50.32
6101788,0.00015,86,7625485,7625485,8:30:38 PM,FALSE,TRUE,50.32
6101789,0.00015,39,7625486,7625486,8:30:38 PM,FALSE,TRUE,50.32
6101790,0.00015,34,7625487,7625487,8:30:39 PM,FALSE,TRUE,50.32
6101791,0.00014467,3,7625488,7625488,8:30:39 PM,TRUE,TRUE,44.97
6101792,0.00014467,17,7625489,7625489,8:30:39 PM,TRUE,TRUE,44.97
6101793,0.00014677,1,7625490,7625490,8:30:39 PM,FALSE,TRUE,47.08
6101794,0.00014677,1,7625491,7625491,8:30:39 PM,FALSE,TRUE,47.08
6101795,0.00015,19,7625492,7625492,8:30:39 PM,FALSE,TRUE,50.32
6101796,0.00015,1,7625493,7625493,8:30:39 PM,FALSE,TRUE,50.32
6101797,0.00015,2,7625494,7625494,8:30:39 PM,FALSE,TRUE,50.32
6101798,0.00015,23,7625495,7625495,8:30:39 PM,FALSE,TRUE,50.32
6101799,0.00014468,16,7625496,7625496,8:30:39 PM,TRUE,TRUE,44.98
6101800,0.00014999,8,7625497,7625497,8:30:39 PM,FALSE,TRUE,50.31
6101801,0.00014999,2,7625498,7625498,8:30:39 PM,FALSE,TRUE,50.31
6101802,0.00014999,20,7625499,7625499,8:30:39 PM,FALSE,TRUE,50.31
6101803,0.00014999,4,7625500,7625500,8:30:39 PM,FALSE,TRUE,50.31
6101804,0.00014999,19,7625501,7625501,8:30:39 PM,FALSE,TRUE,50.31
6101805,0.00014468,26,7625502,7625502,8:30:39 PM,TRUE,TRUE,44.98
6101806,0.00014999,14,7625503,7625503,8:30:39 PM,FALSE,TRUE,50.31
6101807,0.00014999,30,7625504,7625504,8:30:39 PM,FALSE,TRUE,50.31
6101808,0.00014999,1,7625505,7625505,8:30:39 PM,FALSE,TRUE,50.31
6101809,0.00014999,6,7625506,7625506,8:30:39 PM,FALSE,TRUE,50.31
6101810,0.00014999,31,7625507,7625507,8:30:39 PM,FALSE,TRUE,50.31
6101811,0.00014999,26,7625508,7625508,8:30:39 PM,FALSE,TRUE,50.31
6101812,0.00015,12,7625509,7625509,8:30:39 PM,FALSE,TRUE,50.32
6101813,0.00015,1,7625510,7625510,8:30:39 PM,FALSE,TRUE,50.32
6101814,0.00014468,54,7625511,7625511,8:30:39 PM,TRUE,TRUE,44.98
6101815,0.00015,17,7625512,7625512,8:30:39 PM,FALSE,TRUE,50.32
6101816,0.00014468,10,7625513,7625513,8:30:39 PM,TRUE,TRUE,44.98
6101817,0.0001448,1,7625514,7625514,8:30:39 PM,FALSE,TRUE,45.10
6101818,0.00014468,1,7625515,7625515,8:30:39 PM,TRUE,TRUE,44.98
6101819,0.0001448,1,7625516,7625516,8:30:39 PM,FALSE,TRUE,45.10
6101820,0.00014998,28,7625517,7625517,8:30:39 PM,FALSE,TRUE,50.30
6101821,0.00014468,293,7625518,7625518,8:30:39 PM,TRUE,TRUE,44.98
6101822,0.00014467,23,7625519,7625519,8:30:39 PM,TRUE,TRUE,44.97
6101823,0.00014268,102,7625520,7625520,8:30:39 PM,TRUE,TRUE,42.98
6101824,0.00014251,107,7625521,7625521,8:30:39 PM,TRUE,TRUE,42.81
6101825,0.0001425,1,7625522,7625522,8:30:39 PM,FALSE,TRUE,42.80
6101826,0.0001425,74,7625523,7625523,8:30:39 PM,FALSE,TRUE,42.80
6101827,0.00014007,2,7625524,7625524,8:30:39 PM,TRUE,TRUE,40.36
6101828,0.00014003,23,7625525,7625525,8:30:39 PM,TRUE,TRUE,40.32
6101829,0.00013777,1,7625526,7625526,8:30:39 PM,TRUE,TRUE,38.06
6101830,0.0001425,492,7625527,7625532,8:30:39 PM,FALSE,TRUE,42.80
6101831,0.00014998,353,7625533,7625534,8:30:39 PM,FALSE,TRUE,50.30
6101832,0.00014999,42,7625535,7625535,8:30:39 PM,FALSE,TRUE,50.31
6101833,0.00015,3103,7625536,7625536,8:30:39 PM,FALSE,TRUE,50.32
6101834,0.00013777,4,7625537,7625537,8:30:39 PM,TRUE,TRUE,38.06
6101835,0.0001425,4,7625538,7625538,8:30:39 PM,FALSE,TRUE,42.80
6101836,0.0001425,6,7625539,7625539,8:30:39 PM,FALSE,TRUE,42.80
6101837,0.0001425,272,7625540,7625544,8:30:39 PM,FALSE,TRUE,42.80
6101838,0.00014236,2,7625545,7625545,8:30:39 PM,TRUE,TRUE,42.66
6101839,0.00014249,69,7625546,7625546,8:30:39 PM,FALSE,TRUE,42.79
6101840,0.00014249,289,7625547,7625547,8:30:39 PM,FALSE,TRUE,42.79
6101841,0.0001425,52,7625548,7625549,8:30:39 PM,FALSE,TRUE,42.80
6101842,0.00014236,2,7625550,7625550,8:30:39 PM,TRUE,TRUE,42.66
6101843,0.0001425,21,7625551,7625551,8:30:39 PM,FALSE,TRUE,42.80
6101844,0.0001425,3,7625552,7625552,8:30:39 PM,FALSE,TRUE,42.80
6101845,0.0001425,855,7625553,7625567,8:30:39 PM,FALSE,TRUE,42.80
6101846,0.00014998,102,7625568,7625568,8:30:39 PM,FALSE,TRUE,50.30
6101847,0.00015,401,7625569,7625569,8:30:39 PM,FALSE,TRUE,50.32
6101848,0.00014236,28,7625570,7625570,8:30:39 PM,TRUE,TRUE,42.66
6101849,0.00015,64,7625571,7625571,8:30:39 PM,FALSE,TRUE,50.32
6101850,0.00015,40,7625572,7625572,8:30:39 PM,FALSE,TRUE,50.32
6101851,0.00014236,17,7625573,7625573,8:30:39 PM,TRUE,TRUE,42.66
6101852,0.00014237,2,7625574,7625574,8:30:39 PM,TRUE,TRUE,42.67
6101853,0.00014837,8,7625575,7625575,8:30:39 PM,FALSE,TRUE,48.68
6101854,0.00014237,384,7625576,7625576,8:30:39 PM,TRUE,TRUE,42.67
6101855,0.00014237,14,7625577,7625577,8:30:39 PM,TRUE,TRUE,42.67
6101856,0.00014236,160,7625578,7625582,8:30:39 PM,TRUE,TRUE,42.66
6101857,0.00014236,302,7625583,7625588,8:30:39 PM,TRUE,TRUE,42.66
6101858,0.00013778,12,7625589,7625589,8:30:39 PM,TRUE,TRUE,38.07
6101859,0.00013777,21,7625590,7625590,8:30:39 PM,TRUE,TRUE,38.06
6101860,0.00013777,1,7625591,7625591,8:30:39 PM,TRUE,TRUE,38.06
6101861,0.0001425,1,7625592,7625592,8:30:39 PM,FALSE,TRUE,42.80
6101862,0.0001425,488,7625593,7625593,8:30:39 PM,FALSE,TRUE,42.80
6101863,0.0001425,41,7625594,7625594,8:30:39 PM,FALSE,TRUE,42.80
6101864,0.0001425,2,7625595,7625595,8:30:39 PM,FALSE,TRUE,42.80
6101865,0.0001425,26,7625596,7625596,8:30:39 PM,FALSE,TRUE,42.80
6101866,0.00014836,1,7625597,7625597,8:30:39 PM,FALSE,TRUE,48.67
6101867,0.00013778,6,7625598,7625598,8:30:39 PM,TRUE,TRUE,38.07
6101868,0.00013777,6,7625599,7625599,8:30:39 PM,TRUE,TRUE,38.06
6101869,0.00013777,15,7625600,7625600,8:30:39 PM,TRUE,TRUE,38.06
6101870,0.00014249,2,7625601,7625601,8:30:39 PM,FALSE,TRUE,42.79
6101871,0.0001425,33,7625602,7625602,8:30:39 PM,FALSE,TRUE,42.80
6101872,0.0001425,1,7625603,7625603,8:30:39 PM,FALSE,TRUE,42.80
6101873,0.0001425,1,7625604,7625604,8:30:39 PM,FALSE,TRUE,42.80
6101874,0.0001425,8,7625605,7625605,8:30:39 PM,FALSE,TRUE,42.80
6101875,0.0001425,63,7625606,7625606,8:30:39 PM,FALSE,TRUE,42.80
6101876,0.0001425,7,7625607,7625607,8:30:39 PM,FALSE,TRUE,42.80
6101877,0.00013778,9,7625608,7625608,8:30:39 PM,TRUE,TRUE,38.07
6101878,0.0001425,3,7625609,7625609,8:30:39 PM,FALSE,TRUE,42.80
6101879,0.00013778,351,7625610,7625610,8:30:39 PM,TRUE,TRUE,38.07
6101880,0.00013778,40,7625611,7625611,8:30:39 PM,TRUE,TRUE,38.07
6101881,0.00014249,2,7625612,7625612,8:30:39 PM,FALSE,TRUE,42.79
6101882,0.00014249,395,7625613,7625613,8:30:39 PM,FALSE,TRUE,42.79
6101883,0.0001425,429,7625614,7625614,8:30:39 PM,FALSE,TRUE,42.80
6101884,0.00013778,3,7625615,7625615,8:30:39 PM,TRUE,TRUE,38.07
6101885,0.0001425,32,7625616,7625616,8:30:39 PM,FALSE,TRUE,42.80
6101886,0.00014641,107,7625617,7625624,8:30:39 PM,FALSE,TRUE,46.72
6101887,0.00014641,4,7625625,7625625,8:30:39 PM,FALSE,TRUE,46.72
6101888,0.00013778,21,7625626,7625627,8:30:39 PM,TRUE,TRUE,38.07
6101889,0.00013777,36,7625628,7625628,8:30:39 PM,TRUE,TRUE,38.06
6101890,0.00014641,16,7625629,7625630,8:30:39 PM,FALSE,TRUE,46.72
6101891,0.00014641,11,7625631,7625632,8:30:39 PM,FALSE,TRUE,46.72
6101892,0.0001464,12,7625633,7625633,8:30:39 PM,FALSE,TRUE,46.71
6101893,0.0001464,132,7625634,7625634,8:30:39 PM,FALSE,TRUE,46.71
6101894,0.0001464,27,7625635,7625635,8:30:39 PM,FALSE,TRUE,46.71
6101895,0.00014054,36,7625636,7625636,8:30:39 PM,TRUE,TRUE,40.84
6101896,0.0001464,15,7625637,7625637,8:30:39 PM,FALSE,TRUE,46.71
6101897,0.0001464,19,7625638,7625638,8:30:39 PM,FALSE,TRUE,46.71
6101898,0.00014054,54,7625639,7625641,8:30:39 PM,TRUE,TRUE,40.84
6101899,0.00014054,15,7625642,7625642,8:30:39 PM,TRUE,TRUE,40.84
6101900,0.0001464,195,7625643,7625643,8:30:39 PM,FALSE,TRUE,46.71
6101901,0.00014641,3,7625644,7625644,8:30:39 PM,FALSE,TRUE,46.72
6101902,0.00014837,82,7625645,7625653,8:30:39 PM,FALSE,TRUE,48.68
6101903,0.00015,54,7625654,7625654,8:30:39 PM,FALSE,TRUE,50.32
6101904,0.00015,40,7625655,7625655,8:30:39 PM,FALSE,TRUE,50.32
6101905,0.00015,278,7625656,7625656,8:30:39 PM,FALSE,TRUE,50.32
6101906,0.00014054,1,7625657,7625657,8:30:39 PM,TRUE,TRUE,40.84
6101907,0.00015,37,7625658,7625658,8:30:39 PM,FALSE,TRUE,50.32
6101908,0.00015,4,7625659,7625659,8:30:39 PM,FALSE,TRUE,50.32
6101909,0.00015,54,7625660,7625660,8:30:39 PM,FALSE,TRUE,50.32
6101910,0.00014054,320,7625661,7625668,8:30:39 PM,TRUE,TRUE,40.84
6101911,0.00013822,36,7625669,7625677,8:30:39 PM,TRUE,TRUE,38.51
6101912,0.00013777,587,7625678,7625678,8:30:39 PM,TRUE,TRUE,38.06
6101913,0.00015,1,7625679,7625679,8:30:39 PM,FALSE,TRUE,50.32
6101914,0.00015,26,7625680,7625680,8:30:39 PM,FALSE,TRUE,50.32
6101915,0.00015,73,7625681,7625681,8:30:39 PM,FALSE,TRUE,50.32
6101916,0.00015,75,7625682,7625682,8:30:39 PM,FALSE,TRUE,50.32
6101917,0.00015,17,7625683,7625683,8:30:39 PM,FALSE,TRUE,50.32
6101918,0.00015,17,7625684,7625684,8:30:39 PM,FALSE,TRUE,50.32
6101919,0.00015,40,7625685,7625685,8:30:39 PM,FALSE,TRUE,50.32
6101920,0.00015,5,7625686,7625686,8:30:39 PM,FALSE,TRUE,50.32
6101921,0.00015,11,7625687,7625687,8:30:39 PM,FALSE,TRUE,50.32
6101922,0.00014055,1,7625688,7625688,8:30:39 PM,TRUE,TRUE,40.85
6101923,0.00015,2,7625689,7625689,8:30:39 PM,FALSE,TRUE,50.32
6101924,0.00014055,13,7625690,7625690,8:30:39 PM,TRUE,TRUE,40.85
6101925,0.00014999,21,7625691,7625691,8:30:39 PM,FALSE,TRUE,50.31
6101926,0.00015,241,7625692,7625692,8:30:39 PM,FALSE,TRUE,50.32
6101927,0.00015,45,7625693,7625693,8:30:39 PM,FALSE,TRUE,50.32
6101928,0.00014226,1,7625694,7625694,8:30:39 PM,TRUE,TRUE,42.56
6101929,0.00014226,3,7625695,7625696,8:30:39 PM,TRUE,TRUE,42.56
6101930,0.00013779,26,7625697,7625697,8:30:39 PM,TRUE,TRUE,38.08
6101931,0.00015,58,7625698,7625698,8:30:39 PM,FALSE,TRUE,50.32
6101932,0.00013779,64,7625699,7625699,8:30:39 PM,TRUE,TRUE,38.08
6101933,0.00014539,227,7625700,7625704,8:30:39 PM,TRUE,TRUE,45.70
6101934,0.00015,47,7625705,7625705,8:30:39 PM,FALSE,TRUE,50.32
6101935,0.00015,21,7625706,7625706,8:30:39 PM,FALSE,TRUE,50.32
6101936,0.00014539,183,7625707,7625711,8:30:39 PM,TRUE,TRUE,45.70
6101937,0.00014836,26,7625712,7625712,8:30:39 PM,FALSE,TRUE,48.67
6101938,0.00015,18,7625713,7625713,8:30:39 PM,FALSE,TRUE,50.32
6101939,0.00015,1,7625714,7625714,8:30:39 PM,FALSE,TRUE,50.32
6101940,0.00014539,46,7625715,7625716,8:30:39 PM,TRUE,TRUE,45.70
6101941,0.00014491,133,7625717,7625720,8:30:39 PM,TRUE,TRUE,45.21
6101942,0.00015,99,7625721,7625721,8:30:39 PM,FALSE,TRUE,50.32
6101943,0.00014491,9,7625722,7625722,8:30:39 PM,TRUE,TRUE,45.21
6101944,0.00015,10,7625723,7625723,8:30:39 PM,FALSE,TRUE,50.32
6101945,0.00015,16,7625724,7625724,8:30:39 PM,FALSE,TRUE,50.32
6101946,0.00014999,12,7625725,7625725,8:30:39 PM,FALSE,TRUE,50.31
6101947,0.0001454,16,7625726,7625726,8:30:39 PM,TRUE,TRUE,45.71
6101948,0.00014999,2,7625727,7625727,8:30:39 PM,FALSE,TRUE,50.31
6101949,0.00015,1,7625728,7625728,8:30:39 PM,FALSE,TRUE,50.32
6101950,0.0001454,13,7625729,7625729,8:30:39 PM,TRUE,TRUE,45.71
6101951,0.00015,1,7625730,7625730,8:30:39 PM,FALSE,TRUE,50.32
6101952,0.0001454,2,7625731,7625731,8:30:39 PM,TRUE,TRUE,45.71
6101953,0.00014999,15,7625732,7625732,8:30:39 PM,FALSE,TRUE,50.31
6101954,0.0001454,2,7625733,7625733,8:30:39 PM,TRUE,TRUE,45.71
6101955,0.00014999,1,7625734,7625734,8:30:39 PM,FALSE,TRUE,50.31
6101956,0.00015,25,7625735,7625735,8:30:39 PM,FALSE,TRUE,50.32
6101957,0.00015,3,7625736,7625736,8:30:39 PM,FALSE,TRUE,50.32
6101958,0.00014905,1,7625737,7625737,8:30:39 PM,TRUE,TRUE,49.36
6101959,0.0001454,16,7625738,7625738,8:30:39 PM,TRUE,TRUE,45.71
6101960,0.0001454,85,7625739,7625739,8:30:39 PM,TRUE,TRUE,45.71
6101961,0.00015,545,7625740,7625740,8:30:39 PM,FALSE,TRUE,50.32
6101962,0.0001454,100,7625741,7625741,8:30:39 PM,TRUE,TRUE,45.71
6101963,0.00014999,10,7625742,7625742,8:30:39 PM,FALSE,TRUE,50.31
6101964,0.00014999,7,7625743,7625743,8:30:39 PM,FALSE,TRUE,50.31
6101965,0.00015,59,7625744,7625744,8:30:39 PM,FALSE,TRUE,50.32
6101966,0.00015,21,7625745,7625745,8:30:39 PM,FALSE,TRUE,50.32
6101967,0.00015,5,7625746,7625746,8:30:39 PM,FALSE,TRUE,50.32
6101968,0.00014749,19,7625747,7625747,8:30:39 PM,TRUE,TRUE,47.80
6101969,0.00015,4,7625748,7625748,8:30:39 PM,FALSE,TRUE,50.32
6101970,0.00014749,2,7625749,7625749,8:30:39 PM,TRUE,TRUE,47.80
6101971,0.00015,57,7625750,7625750,8:30:39 PM,FALSE,TRUE,50.32
6101972,0.00015,22,7625751,7625751,8:30:39 PM,FALSE,TRUE,50.32
6101973,0.00015,14,7625752,7625752,8:30:39 PM,FALSE,TRUE,50.32
6101974,0.00014749,97,7625753,7625755,8:30:39 PM,TRUE,TRUE,47.80
6101975,0.00014998,7,7625756,7625756,8:30:39 PM,FALSE,TRUE,50.30
6101976,0.00014998,32,7625757,7625757,8:30:39 PM,FALSE,TRUE,50.30
6101977,0.00014998,1,7625758,7625758,8:30:39 PM,FALSE,TRUE,50.30
6101978,0.00014749,6,7625759,7625759,8:30:39 PM,TRUE,TRUE,47.80
6101979,0.00014998,3,7625760,7625760,8:30:39 PM,FALSE,TRUE,50.30
6101980,0.00014998,10,7625761,7625761,8:30:39 PM,FALSE,TRUE,50.30
6101981,0.00014749,8,7625762,7625762,8:30:39 PM,TRUE,TRUE,47.80
6101982,0.00014998,26,7625763,7625763,8:30:39 PM,FALSE,TRUE,50.30
6101983,0.0001475,7,7625764,7625764,8:30:39 PM,TRUE,TRUE,47.81
6101984,0.00014998,10,7625765,7625765,8:30:39 PM,FALSE,TRUE,50.30
6101985,0.00014998,1,7625766,7625766,8:30:39 PM,FALSE,TRUE,50.30
6101986,0.0001475,4,7625767,7625767,8:30:39 PM,TRUE,TRUE,47.81
6101987,0.00014998,1,7625768,7625768,8:30:39 PM,FALSE,TRUE,50.30
6101988,0.00014998,110,7625769,7625769,8:30:39 PM,FALSE,TRUE,50.30
6101989,0.00015,320,7625770,7625770,8:30:39 PM,FALSE,TRUE,50.32
6101990,0.00015,58,7625771,7625771,8:30:39 PM,FALSE,TRUE,50.32
6101991,0.00015205,28,7625772,7625781,8:30:39 PM,FALSE,TRUE,52.37
6101992,0.00015282,104,7625782,7625782,8:30:39 PM,FALSE,TRUE,53.14
6101993,0.00015344,4,7625783,7625784,8:30:39 PM,FALSE,TRUE,53.76
6101994,0.00015347,120,7625785,7625794,8:30:39 PM,FALSE,TRUE,53.79
6101995,0.00015349,51,7625795,7625803,8:30:39 PM,FALSE,TRUE,53.81
6101996,0.0001539,56,7625804,7625804,8:30:39 PM,FALSE,TRUE,54.22
6101997,0.0001539,578,7625805,7625805,8:30:39 PM,FALSE,TRUE,54.22
6101998,0.0001539,3,7625806,7625806,8:30:39 PM,FALSE,TRUE,54.22
6101999,0.0001475,2,7625807,7625807,8:30:39 PM,TRUE,TRUE,47.81
6102000,0.00014999,2,7625808,7625808,8:30:39 PM,FALSE,TRUE,50.31
6102001,0.00014999,7,7625809,7625809,8:30:39 PM,FALSE,TRUE,50.31
6102002,0.00014999,2,7625810,7625810,8:30:39 PM,FALSE,TRUE,50.31
6102003,0.00015279,52,7625811,7625812,8:30:39 PM,FALSE,TRUE,53.11
6102004,0.0001475,7,7625813,7625813,8:30:39 PM,TRUE,TRUE,47.81
6102005,0.00015279,1,7625814,7625814,8:30:39 PM,FALSE,TRUE,53.11
6102006,0.0001475,380,7625815,7625815,8:30:39 PM,TRUE,TRUE,47.81
6102007,0.00014749,133,7625816,7625819,8:30:39 PM,TRUE,TRUE,47.80
6102008,0.00015279,38,7625820,7625820,8:30:39 PM,FALSE,TRUE,53.11
6102009,0.00015278,9,7625821,7625821,8:30:39 PM,FALSE,TRUE,53.10
6102010,0.00015279,48,7625822,7625824,8:30:39 PM,FALSE,TRUE,53.11
6102011,0.00015279,52,7625825,7625826,8:30:39 PM,FALSE,TRUE,53.11
6102012,0.00015279,22,7625827,7625827,8:30:39 PM,FALSE,TRUE,53.11
6102013,0.00015279,10,7625828,7625828,8:30:39 PM,FALSE,TRUE,53.11
6102014,0.00015279,13,7625829,7625830,8:30:39 PM,FALSE,TRUE,53.11
6102015,0.00014859,13,7625831,7625831,8:30:39 PM,TRUE,TRUE,48.90
6102016,0.00015279,70,7625832,7625833,8:30:39 PM,FALSE,TRUE,53.11
6102017,0.00015279,2,7625834,7625834,8:30:39 PM,FALSE,TRUE,53.11
6102018,0.00014859,6,7625835,7625835,8:30:39 PM,TRUE,TRUE,48.90
6102019,0.00015279,7,7625836,7625836,8:30:39 PM,FALSE,TRUE,53.11
6102020,0.00014859,2,7625837,7625837,8:30:39 PM,TRUE,TRUE,48.90
6102021,0.00014859,6,7625838,7625838,8:30:39 PM,TRUE,TRUE,48.90
6102022,0.00014859,11,7625839,7625839,8:30:39 PM,TRUE,TRUE,48.90
6102023,0.0001475,26,7625840,7625840,8:30:39 PM,TRUE,TRUE,47.81
6102024,0.0001475,1,7625841,7625841,8:30:39 PM,TRUE,TRUE,47.81
6102025,0.00015279,141,7625842,7625845,8:30:39 PM,FALSE,TRUE,53.11
6102026,0.0001539,17,7625846,7625846,8:30:39 PM,FALSE,TRUE,54.22
6102027,0.0001539,5,7625847,7625847,8:30:39 PM,FALSE,TRUE,54.22
6102028,0.0001539,12,7625848,7625848,8:30:39 PM,FALSE,TRUE,54.22
6102029,0.00015451,36,7625849,7625849,8:30:39 PM,FALSE,TRUE,54.84
6102030,0.00015451,25,7625850,7625851,8:30:39 PM,FALSE,TRUE,54.84
6102031,0.0001475,38,7625852,7625852,8:30:39 PM,TRUE,TRUE,47.81
6102032,0.00015451,9,7625853,7625853,8:30:39 PM,FALSE,TRUE,54.84
6102033,0.00015451,22,7625854,7625854,8:30:39 PM,FALSE,TRUE,54.84
6102034,0.0001475,3,7625855,7625855,8:30:39 PM,TRUE,TRUE,47.81
6102035,0.00015451,18,7625856,7625857,8:30:39 PM,FALSE,TRUE,54.84
6102036,0.00015451,2,7625858,7625858,8:30:39 PM,FALSE,TRUE,54.84
6102037,0.0001475,141,7625859,7625859,8:30:39 PM,TRUE,TRUE,47.81
6102038,0.00015451,2,7625860,7625860,8:30:39 PM,FALSE,TRUE,54.84
6102039,0.00015451,1,7625861,7625861,8:30:39 PM,FALSE,TRUE,54.84
6102040,0.00015451,13,7625862,7625862,8:30:39 PM,FALSE,TRUE,54.84
6102041,0.00015451,1,7625863,7625863,8:30:39 PM,FALSE,TRUE,54.84
6102042,0.00014845,14,7625864,7625870,8:30:39 PM,FALSE,TRUE,48.76
6102043,0.00014962,12,7625871,7625871,8:30:39 PM,FALSE,TRUE,49.93
6102044,0.00014962,329,7625872,7625881,8:30:39 PM,FALSE,TRUE,49.93
6102045,0.00015451,32,7625882,7625883,8:30:39 PM,FALSE,TRUE,54.84
6102046,0.00015451,41,7625884,7625885,8:30:39 PM,FALSE,TRUE,54.84
6102047,0.00015451,7,7625886,7625886,8:30:39 PM,FALSE,TRUE,54.84
6102048,0.00015451,3,7625887,7625887,8:30:39 PM,FALSE,TRUE,54.84
6102049,0.00015451,57,7625888,7625889,8:30:39 PM,FALSE,TRUE,54.84
6102050,0.0001475,26,7625890,7625890,8:30:39 PM,TRUE,TRUE,47.81
6102051,0.0001536,2,7625891,7625891,8:30:39 PM,FALSE,TRUE,53.92
6102052,0.0001536,1,7625892,7625892,8:30:39 PM,FALSE,TRUE,53.92
6102053,0.00015451,37,7625893,7625894,8:30:39 PM,FALSE,TRUE,54.84
